Time period;Average power, day;Average power, night;Average power;Temperature
28.1. 11:00:00;2,960;;2,960;
28.1. 12:00:00;2,300;;2,300;
28.1. 13:00:00;2,310;;2,310;
28.1. 14:00:00;2,290;;2,290;
28.1. 15:00:00;2,820;;2,820;
28.1. 16:00:00;2,720;;2,720;
28.1. 17:00:00;1,900;;1,900;
28.1. 18:00:00;7,180;;7,180;
28.1. 19:00:00;5,910;;5,910;
28.1. 20:00:00;2,500;;2,500;
28.1. 21:00:00;2,460;;2,460;
28.1. 22:00:00;;2,060;2,060;
28.1. 23:00:00;;2,830;2,830;
29.1. 00:00:00;;2,320;2,320;-1,1
29.1. 01:00:00;;2,980;2,980;
29.1. 02:00:00;;3,160;3,160;
29.1. 03:00:00;;3,420;3,420;
29.1. 04:00:00;;3,250;3,250;
29.1. 05:00:00;;3,230;3,230;
29.1. 06:00:00;;3,940;3,940;
29.1. 07:00:00;3,700;;3,700;
29.1. 08:00:00;1,610;;1,610;
29.1. 09:00:00;1,580;;1,580;
29.1. 10:00:00;2,110;;2,110;
29.1. 11:00:00;2,150;;2,150;
29.1. 12:00:00;2,050;;2,050;
29.1. 13:00:00;1,620;;1,620;
29.1. 14:00:00;1,620;;1,620;
29.1. 15:00:00;2,290;;2,290;
29.1. 16:00:00;3,240;;3,240;
29.1. 17:00:00;3,360;;3,360;
29.1. 18:00:00;1,930;;1,930;
29.1. 19:00:00;2,090;;2,090;
29.1. 20:00:00;2,110;;2,110;
29.1. 21:00:00;2,470;;2,470;
29.1. 22:00:00;;2,820;2,820;
29.1. 23:00:00;;3,910;3,910;
30.1. 00:00:00;;2,750;2,750;-2,9
30.1. 01:00:00;;3,060;3,060;
30.1. 02:00:00;;3,380;3,380;
30.1. 03:00:00;;3,250;3,250;
30.1. 04:00:00;;2,830;2,830;
30.1. 05:00:00;;3,490;3,490;
30.1. 06:00:00;;2,800;2,800;
30.1. 07:00:00;2,830;;2,830;
30.1. 08:00:00;2,170;;2,170;
30.1. 09:00:00;1,730;;1,730;
30.1. 10:00:00;1,920;;1,920;
30.1. 11:00:00;2,480;;2,480;
30.1. 12:00:00;2,920;;2,920;
30.1. 13:00:00;2,180;;2,180;
30.1. 14:00:00;1,840;;1,840;
30.1. 15:00:00;2,400;;2,400;
30.1. 16:00:00;2,690;;2,690;
30.1. 17:00:00;2,430;;2,430;
30.1. 18:00:00;2,810;;2,810;
30.1. 19:00:00;2,280;;2,280;
30.1. 20:00:00;2,320;;2,320;
30.1. 21:00:00;2,830;;2,830;
30.1. 22:00:00;;2,900;2,900;
30.1. 23:00:00;;4,620;4,620;
31.1. 00:00:00;;3,220;3,220;-5,3
31.1. 01:00:00;;3,450;3,450;
31.1. 02:00:00;;3,790;3,790;
31.1. 03:00:00;;3,200;3,200;
31.1. 04:00:00;;2,230;2,230;
31.1. 05:00:00;;1,930;1,930;
31.1. 06:00:00;;3,300;3,300;
31.1. 07:00:00;4,010;;4,010;
31.1. 08:00:00;2,850;;2,850;
31.1. 09:00:00;2,350;;2,350;
31.1. 10:00:00;2,430;;2,430;
31.1. 11:00:00;3,080;;3,080;
31.1. 12:00:00;2,630;;2,630;
31.1. 13:00:00;2,660;;2,660;
31.1. 14:00:00;2,030;;2,030;
31.1. 15:00:00;2,250;;2,250;
31.1. 16:00:00;3,300;;3,300;
31.1. 17:00:00;4,430;;4,430;
31.1. 18:00:00;2,880;;2,880;
31.1. 19:00:00;3,180;;3,180;
31.1. 20:00:00;2,740;;2,740;
31.1. 21:00:00;2,580;;2,580;
31.1. 22:00:00;;2,150;2,150;
31.1. 23:00:00;;3,280;3,280;
1.2. 00:00:00;;2,350;2,350;-5,4
1.2. 01:00:00;;4,360;4,360;
1.2. 02:00:00;;3,730;3,730;
1.2. 03:00:00;;2,410;2,410;
1.2. 04:00:00;;2,910;2,910;
1.2. 05:00:00;;3,730;3,730;
1.2. 06:00:00;;3,620;3,620;
1.2. 07:00:00;3,820;;3,820;
1.2. 08:00:00;2,530;;2,530;
1.2. 09:00:00;2,230;;2,230;
1.2. 10:00:00;2,150;;2,150;
1.2. 11:00:00;2,430;;2,430;
1.2. 12:00:00;2,950;;2,950;
1.2. 13:00:00;3,660;;3,660;
1.2. 14:00:00;3,700;;3,700;
1.2. 15:00:00;2,230;;2,230;
1.2. 16:00:00;2,170;;2,170;
1.2. 17:00:00;2,330;;2,330;
1.2. 18:00:00;2,120;;2,120;
1.2. 19:00:00;2,870;;2,870;
1.2. 20:00:00;3,600;;3,600;
1.2. 21:00:00;3,400;;3,400;
1.2. 22:00:00;;3,490;3,490;
1.2. 23:00:00;;4,100;4,100;
2.2. 00:00:00;;2,820;2,820;-4,7
2.2. 01:00:00;;3,260;3,260;
2.2. 02:00:00;;3,500;3,500;
2.2. 03:00:00;;3,130;3,130;
2.2. 04:00:00;;3,630;3,630;
2.2. 05:00:00;;3,640;3,640;
2.2. 06:00:00;;3,320;3,320;
2.2. 07:00:00;3,610;;3,610;
2.2. 08:00:00;3,080;;3,080;
2.2. 09:00:00;2,600;;2,600;
2.2. 10:00:00;2,300;;2,300;
2.2. 11:00:00;2,010;;2,010;
2.2. 12:00:00;1,910;;1,910;
2.2. 13:00:00;2,240;;2,240;
2.2. 14:00:00;2,730;;2,730;
2.2. 15:00:00;2,570;;2,570;
2.2. 16:00:00;2,490;;2,490;
2.2. 17:00:00;2,050;;2,050;
2.2. 18:00:00;2,900;;2,900;
2.2. 19:00:00;2,780;;2,780;
2.2. 20:00:00;2,590;;2,590;
2.2. 21:00:00;3,000;;3,000;
2.2. 22:00:00;;2,550;2,550;
2.2. 23:00:00;;3,800;3,800;
3.2. 00:00:00;;4,160;4,160;-10,8
3.2. 01:00:00;;5,190;5,190;
3.2. 02:00:00;;2,950;2,950;
3.2. 03:00:00;;3,480;3,480;
3.2. 04:00:00;;3,040;3,040;
3.2. 05:00:00;;3,040;3,040;
3.2. 06:00:00;;3,300;3,300;
3.2. 07:00:00;2,350;;2,350;
3.2. 08:00:00;3,460;;3,460;
3.2. 09:00:00;4,590;;4,590;
3.2. 10:00:00;2,490;;2,490;
3.2. 11:00:00;2,020;;2,020;
3.2. 12:00:00;2,390;;2,390;
3.2. 13:00:00;3,080;;3,080;
3.2. 14:00:00;3,230;;3,230;
3.2. 15:00:00;2,870;;2,870;
3.2. 16:00:00;2,830;;2,830;
3.2. 17:00:00;2,610;;2,610;
3.2. 18:00:00;2,530;;2,530;
3.2. 19:00:00;3,020;;3,020;
3.2. 20:00:00;2,790;;2,790;
3.2. 21:00:00;3,330;;3,330;
3.2. 22:00:00;;4,130;4,130;
3.2. 23:00:00;;7,950;7,950;
4.2. 00:00:00;;5,260;5,260;-13,9
4.2. 01:00:00;;4,050;4,050;
4.2. 02:00:00;;2,580;2,580;
4.2. 03:00:00;;2,230;2,230;
4.2. 04:00:00;;3,110;3,110;
4.2. 05:00:00;;4,070;4,070;
4.2. 06:00:00;;4,820;4,820;
4.2. 07:00:00;6,230;;6,230;
4.2. 08:00:00;4,170;;4,170;
4.2. 09:00:00;3,660;;3,660;
4.2. 10:00:00;3,490;;3,490;
4.2. 11:00:00;3,490;;3,490;
4.2. 12:00:00;2,910;;2,910;
4.2. 13:00:00;3,810;;3,810;
4.2. 14:00:00;3,140;;3,140;
4.2. 15:00:00;4,480;;4,480;
4.2. 16:00:00;4,380;;4,380;
4.2. 17:00:00;2,720;;2,720;
4.2. 18:00:00;3,180;;3,180;
4.2. 19:00:00;3,490;;3,490;
4.2. 20:00:00;3,620;;3,620;
4.2. 21:00:00;2,700;;2,700;
4.2. 22:00:00;;3,220;3,220;
4.2. 23:00:00;;7,340;7,340;
5.2. 00:00:00;;6,260;6,260;-10,4
5.2. 01:00:00;;7,110;7,110;
5.2. 02:00:00;;4,660;4,660;
5.2. 03:00:00;;4,170;4,170;
5.2. 04:00:00;;3,760;3,760;
5.2. 05:00:00;;4,880;4,880;
5.2. 06:00:00;;3,350;3,350;
5.2. 07:00:00;3,490;;3,490;
5.2. 08:00:00;2,830;;2,830;
5.2. 09:00:00;3,460;;3,460;
5.2. 10:00:00;3,640;;3,640;
5.2. 11:00:00;2,490;;2,490;
5.2. 12:00:00;2,280;;2,280;
5.2. 13:00:00;2,190;;2,190;
5.2. 14:00:00;2,600;;2,600;
5.2. 15:00:00;3,210;;3,210;
5.2. 16:00:00;5,100;;5,100;
5.2. 17:00:00;5,150;;5,150;
5.2. 18:00:00;3,770;;3,770;
5.2. 19:00:00;3,180;;3,180;
5.2. 20:00:00;3,010;;3,010;
5.2. 21:00:00;2,700;;2,700;
5.2. 22:00:00;;3,510;3,510;
5.2. 23:00:00;;6,230;6,230;
6.2. 00:00:00;;6,470;6,470;-10,8
6.2. 01:00:00;;6,920;6,920;
6.2. 02:00:00;;3,990;3,990;
6.2. 03:00:00;;4,140;4,140;
6.2. 04:00:00;;4,330;4,330;
6.2. 05:00:00;;5,130;5,130;
6.2. 06:00:00;;3,720;3,720;
6.2. 07:00:00;3,560;;3,560;
6.2. 08:00:00;2,820;;2,820;
6.2. 09:00:00;3,650;;3,650;
6.2. 10:00:00;3,540;;3,540;
6.2. 11:00:00;2,960;;2,960;
6.2. 12:00:00;2,380;;2,380;
6.2. 13:00:00;2,340;;2,340;
6.2. 14:00:00;2,880;;2,880;
6.2. 15:00:00;3,490;;3,490;
6.2. 16:00:00;3,290;;3,290;
6.2. 17:00:00;2,740;;2,740;
6.2. 18:00:00;2,820;;2,820;
6.2. 19:00:00;3,960;;3,960;
6.2. 20:00:00;3,660;;3,660;
6.2. 21:00:00;2,810;;2,810;
6.2. 22:00:00;;2,850;2,850;
6.2. 23:00:00;;7,020;7,020;
7.2. 00:00:00;;6,010;6,010;-10,3
7.2. 01:00:00;;5,230;5,230;
7.2. 02:00:00;;3,540;3,540;
7.2. 03:00:00;;4,530;4,530;
7.2. 04:00:00;;4,610;4,610;
7.2. 05:00:00;;4,340;4,340;
7.2. 06:00:00;;3,720;3,720;
7.2. 07:00:00;4,240;;4,240;
7.2. 08:00:00;2,480;;2,480;
7.2. 09:00:00;2,560;;2,560;
7.2. 10:00:00;2,600;;2,600;
7.2. 11:00:00;2,710;;2,710;
7.2. 12:00:00;2,840;;2,840;
7.2. 13:00:00;3,490;;3,490;
7.2. 14:00:00;3,650;;3,650;
7.2. 15:00:00;3,310;;3,310;
7.2. 16:00:00;2,490;;2,490;
7.2. 17:00:00;3,190;;3,190;
7.2. 18:00:00;3,420;;3,420;
7.2. 19:00:00;3,160;;3,160;
7.2. 20:00:00;4,160;;4,160;
7.2. 21:00:00;3,450;;3,450;
7.2. 22:00:00;;3,900;3,900;
7.2. 23:00:00;;6,320;6,320;
8.2. 00:00:00;;5,180;5,180;-5,3
8.2. 01:00:00;;4,920;4,920;
8.2. 02:00:00;;2,300;2,300;
8.2. 03:00:00;;2,610;2,610;
8.2. 04:00:00;;3,170;3,170;
8.2. 05:00:00;;4,920;4,920;
8.2. 06:00:00;;4,710;4,710;
8.2. 07:00:00;3,830;;3,830;
8.2. 08:00:00;2,210;;2,210;
8.2. 09:00:00;2,010;;2,010;
8.2. 10:00:00;2,010;;2,010;
8.2. 11:00:00;3,080;;3,080;
8.2. 12:00:00;2,960;;2,960;
8.2. 13:00:00;2,280;;2,280;
8.2. 14:00:00;2,500;;2,500;
8.2. 15:00:00;2,840;;2,840;
8.2. 16:00:00;2,540;;2,540;
8.2. 17:00:00;2,510;;2,510;
8.2. 18:00:00;2,130;;2,130;
8.2. 19:00:00;2,350;;2,350;
8.2. 20:00:00;2,850;;2,850;
8.2. 21:00:00;2,490;;2,490;
8.2. 22:00:00;;3,040;3,040;
8.2. 23:00:00;;5,340;5,340;
9.2. 00:00:00;;4,430;4,430;-6,9
9.2. 01:00:00;;3,730;3,730;
9.2. 02:00:00;;4,150;4,150;
9.2. 03:00:00;;2,570;2,570;
9.2. 04:00:00;;2,550;2,550;
9.2. 05:00:00;;2,480;2,480;
9.2. 06:00:00;;2,930;2,930;
9.2. 07:00:00;3,630;;3,630;
9.2. 08:00:00;2,760;;2,760;
9.2. 09:00:00;2,360;;2,360;
9.2. 10:00:00;2,650;;2,650;
9.2. 11:00:00;2,610;;2,610;
9.2. 12:00:00;2,730;;2,730;
9.2. 13:00:00;2,580;;2,580;
9.2. 14:00:00;2,370;;2,370;
9.2. 15:00:00;2,710;;2,710;
9.2. 16:00:00;2,410;;2,410;
9.2. 17:00:00;2,050;;2,050;
9.2. 18:00:00;2,980;;2,980;
9.2. 19:00:00;3,450;;3,450;
9.2. 20:00:00;3,010;;3,010;
9.2. 21:00:00;2,780;;2,780;
9.2. 22:00:00;;2,990;2,990;
9.2. 23:00:00;;4,920;4,920;
10.2. 00:00:00;;4,460;4,460;-5,7
10.2. 01:00:00;;3,730;3,730;
10.2. 02:00:00;;2,250;2,250;
10.2. 03:00:00;;2,480;2,480;
10.2. 04:00:00;;2,440;2,440;
10.2. 05:00:00;;3,530;3,530;
10.2. 06:00:00;;3,080;3,080;
10.2. 07:00:00;2,650;;2,650;
10.2. 08:00:00;1,930;;1,930;
10.2. 09:00:00;2,180;;2,180;
10.2. 10:00:00;2,180;;2,180;
10.2. 11:00:00;4,630;;4,630;
10.2. 12:00:00;2,740;;2,740;
10.2. 13:00:00;2,940;;2,940;
10.2. 14:00:00;3,610;;3,610;
10.2. 15:00:00;4,030;;4,030;
10.2. 16:00:00;1,970;;1,970;
10.2. 17:00:00;2,460;;2,460;
10.2. 18:00:00;2,470;;2,470;
10.2. 19:00:00;2,460;;2,460;
10.2. 20:00:00;2,200;;2,200;
10.2. 21:00:00;2,040;;2,040;
10.2. 22:00:00;;2,240;2,240;
10.2. 23:00:00;;4,250;4,250;
11.2. 00:00:00;;4,580;4,580;-5,6
11.2. 01:00:00;;4,560;4,560;
11.2. 02:00:00;;3,120;3,120;
11.2. 03:00:00;;3,370;3,370;
11.2. 04:00:00;;3,650;3,650;
11.2. 05:00:00;;4,030;4,030;
11.2. 06:00:00;;3,620;3,620;
11.2. 07:00:00;3,670;;3,670;
11.2. 08:00:00;4,440;;4,440;
11.2. 09:00:00;6,220;;6,220;
11.2. 10:00:00;3,640;;3,640;
11.2. 11:00:00;4,320;;4,320;
11.2. 12:00:00;3,090;;3,090;
11.2. 13:00:00;3,180;;3,180;
11.2. 14:00:00;2,750;;2,750;
11.2. 15:00:00;3,300;;3,300;
11.2. 16:00:00;3,440;;3,440;
11.2. 17:00:00;3,770;;3,770;
11.2. 18:00:00;2,410;;2,410;
11.2. 19:00:00;3,260;;3,260;
11.2. 20:00:00;3,020;;3,020;
11.2. 21:00:00;2,840;;2,840;
11.2. 22:00:00;;2,370;2,370;
11.2. 23:00:00;;3,090;3,090;
12.2. 00:00:00;;2,630;2,630;-3,7
12.2. 01:00:00;;2,660;2,660;
12.2. 02:00:00;;2,750;2,750;
12.2. 03:00:00;;3,030;3,030;
12.2. 04:00:00;;4,610;4,610;
12.2. 05:00:00;;3,530;3,530;
12.2. 06:00:00;;3,210;3,210;
12.2. 07:00:00;2,600;;2,600;
12.2. 08:00:00;1,770;;1,770;
12.2. 09:00:00;2,010;;2,010;
12.2. 10:00:00;2,470;;2,470;
12.2. 11:00:00;1,750;;1,750;
12.2. 12:00:00;2,200;;2,200;
12.2. 13:00:00;2,600;;2,600;
12.2. 14:00:00;2,820;;2,820;
12.2. 15:00:00;2,830;;2,830;
12.2. 16:00:00;3,510;;3,510;
12.2. 17:00:00;2,080;;2,080;
12.2. 18:00:00;2,060;;2,060;
12.2. 19:00:00;2,390;;2,390;
12.2. 20:00:00;2,070;;2,070;
12.2. 21:00:00;2,530;;2,530;
12.2. 22:00:00;;3,390;3,390;
12.2. 23:00:00;;3,970;3,970;
13.2. 00:00:00;;3,130;3,130;-0,6
13.2. 01:00:00;;3,080;3,080;
13.2. 02:00:00;;3,030;3,030;
13.2. 03:00:00;;2,980;2,980;
13.2. 04:00:00;;3,330;3,330;
13.2. 05:00:00;;2,180;2,180;
13.2. 06:00:00;;3,050;3,050;
13.2. 07:00:00;3,880;;3,880;
13.2. 08:00:00;1,930;;1,930;
13.2. 09:00:00;2,260;;2,260;
13.2. 10:00:00;2,100;;2,100;
13.2. 11:00:00;2,190;;2,190;
13.2. 12:00:00;2,040;;2,040;
13.2. 13:00:00;1,660;;1,660;
13.2. 14:00:00;2,000;;2,000;
13.2. 15:00:00;2,870;;2,870;
13.2. 16:00:00;3,140;;3,140;
13.2. 17:00:00;1,660;;1,660;
13.2. 18:00:00;1,740;;1,740;
13.2. 19:00:00;2,390;;2,390;
13.2. 20:00:00;2,550;;2,550;
13.2. 21:00:00;3,530;;3,530;
13.2. 22:00:00;;3,150;3,150;
13.2. 23:00:00;;4,030;4,030;
14.2. 00:00:00;;3,400;3,400;0,2
14.2. 01:00:00;;3,470;3,470;
14.2. 02:00:00;;3,110;3,110;
14.2. 03:00:00;;2,370;2,370;
14.2. 04:00:00;;2,460;2,460;
14.2. 05:00:00;;2,020;2,020;
14.2. 06:00:00;;2,370;2,370;
14.2. 07:00:00;3,030;;3,030;
14.2. 08:00:00;2,200;;2,200;
14.2. 09:00:00;2,020;;2,020;
14.2. 10:00:00;2,690;;2,690;
14.2. 11:00:00;1,820;;1,820;
14.2. 12:00:00;1,380;;1,380;
14.2. 13:00:00;1,380;;1,380;
14.2. 14:00:00;1,430;;1,430;
14.2. 15:00:00;1,480;;1,480;
14.2. 16:00:00;1,780;;1,780;
14.2. 17:00:00;2,800;;2,800;
14.2. 18:00:00;2,640;;2,640;
14.2. 19:00:00;3,120;;3,120;
14.2. 20:00:00;2,480;;2,480;
14.2. 21:00:00;2,040;;2,040;
14.2. 22:00:00;;2,560;2,560;
14.2. 23:00:00;;3,730;3,730;
15.2. 00:00:00;;2,130;2,130;-2,9
15.2. 01:00:00;;2,480;2,480;
15.2. 02:00:00;;2,300;2,300;
15.2. 03:00:00;;2,540;2,540;
15.2. 04:00:00;;2,580;2,580;
15.2. 05:00:00;;3,400;3,400;
15.2. 06:00:00;;3,020;3,020;
15.2. 07:00:00;2,680;;2,680;
15.2. 08:00:00;1,930;;1,930;
15.2. 09:00:00;2,120;;2,120;
15.2. 10:00:00;1,730;;1,730;
15.2. 11:00:00;1,680;;1,680;
15.2. 12:00:00;1,690;;1,690;
15.2. 13:00:00;1,750;;1,750;
15.2. 14:00:00;2,360;;2,360;
15.2. 15:00:00;3,420;;3,420;
15.2. 16:00:00;3,390;;3,390;
15.2. 17:00:00;1,940;;1,940;
15.2. 18:00:00;2,070;;2,070;
15.2. 19:00:00;2,010;;2,010;
15.2. 20:00:00;2,100;;2,100;
15.2. 21:00:00;2,030;;2,030;
15.2. 22:00:00;;2,660;2,660;
15.2. 23:00:00;;4,270;4,270;
16.2. 00:00:00;;3,230;3,230;-6,6
16.2. 01:00:00;;2,990;2,990;
16.2. 02:00:00;;3,540;3,540;
16.2. 03:00:00;;3,390;3,390;
16.2. 04:00:00;;3,870;3,870;
16.2. 05:00:00;;3,260;3,260;
16.2. 06:00:00;;3,690;3,690;
16.2. 07:00:00;3,430;;3,430;
16.2. 08:00:00;2,490;;2,490;
16.2. 09:00:00;1,890;;1,890;
16.2. 10:00:00;3,140;;3,140;
16.2. 11:00:00;2,680;;2,680;
16.2. 12:00:00;2,380;;2,380;
16.2. 13:00:00;2,330;;2,330;
16.2. 14:00:00;2,580;;2,580;
16.2. 15:00:00;2,470;;2,470;
16.2. 16:00:00;2,380;;2,380;
16.2. 17:00:00;1,920;;1,920;
16.2. 18:00:00;2,160;;2,160;
16.2. 19:00:00;2,750;;2,750;
16.2. 20:00:00;2,700;;2,700;
16.2. 21:00:00;3,360;;3,360;
16.2. 22:00:00;;3,710;3,710;
16.2. 23:00:00;;5,870;5,870;
17.2. 00:00:00;;3,250;3,250;-6,3
17.2. 01:00:00;;2,020;2,020;
17.2. 02:00:00;;2,320;2,320;
17.2. 03:00:00;;2,430;2,430;
17.2. 04:00:00;;2,300;2,300;
17.2. 05:00:00;;2,950;2,950;
17.2. 06:00:00;;3,520;3,520;
17.2. 07:00:00;2,940;;2,940;
17.2. 08:00:00;2,650;;2,650;
17.2. 09:00:00;3,170;;3,170;
17.2. 10:00:00;2,790;;2,790;
17.2. 11:00:00;2,790;;2,790;
17.2. 12:00:00;1,920;;1,920;
17.2. 13:00:00;2,650;;2,650;
17.2. 14:00:00;3,670;;3,670;
17.2. 15:00:00;3,950;;3,950;
17.2. 16:00:00;4,210;;4,210;
17.2. 17:00:00;2,520;;2,520;
17.2. 18:00:00;2,170;;2,170;
17.2. 19:00:00;2,310;;2,310;
17.2. 20:00:00;2,760;;2,760;
17.2. 21:00:00;2,480;;2,480;
17.2. 22:00:00;;3,030;3,030;
17.2. 23:00:00;;4,730;4,730;
18.2. 00:00:00;;3,840;3,840;-10,6
18.2. 01:00:00;;5,100;5,100;
18.2. 02:00:00;;4,890;4,890;
18.2. 03:00:00;;3,050;3,050;
18.2. 04:00:00;;2,540;2,540;
18.2. 05:00:00;;3,160;3,160;
18.2. 06:00:00;;3,190;3,190;
18.2. 07:00:00;4,810;;4,810;
18.2. 08:00:00;4,000;;4,000;
18.2. 09:00:00;3,330;;3,330;
18.2. 10:00:00;3,000;;3,000;
18.2. 11:00:00;3,430;;3,430;
18.2. 12:00:00;2,330;;2,330;
18.2. 13:00:00;3,310;;3,310;
18.2. 14:00:00;3,700;;3,700;
18.2. 15:00:00;4,120;;4,120;
18.2. 16:00:00;2,450;;2,450;
18.2. 17:00:00;3,220;;3,220;
18.2. 18:00:00;6,550;;6,550;
18.2. 19:00:00;7,980;;7,980;
18.2. 20:00:00;3,530;;3,530;
18.2. 21:00:00;3,130;;3,130;
18.2. 22:00:00;;3,150;3,150;
18.2. 23:00:00;;5,900;5,900;
19.2. 00:00:00;;4,930;4,930;-14,5
19.2. 01:00:00;;4,740;4,740;
19.2. 02:00:00;;3,240;3,240;
19.2. 03:00:00;;4,510;4,510;
19.2. 04:00:00;;5,420;5,420;
19.2. 05:00:00;;5,000;5,000;
19.2. 06:00:00;;4,010;4,010;
19.2. 07:00:00;4,720;;4,720;
19.2. 08:00:00;2,690;;2,690;
19.2. 09:00:00;2,570;;2,570;
19.2. 10:00:00;2,240;;2,240;
19.2. 11:00:00;2,760;;2,760;
19.2. 12:00:00;3,350;;3,350;
19.2. 13:00:00;3,700;;3,700;
19.2. 14:00:00;3,090;;3,090;
19.2. 15:00:00;2,250;;2,250;
19.2. 16:00:00;2,490;;2,490;
19.2. 17:00:00;2,420;;2,420;
19.2. 18:00:00;3,130;;3,130;
19.2. 19:00:00;3,540;;3,540;
19.2. 20:00:00;3,540;;3,540;
19.2. 21:00:00;3,060;;3,060;
19.2. 22:00:00;;3,640;3,640;
19.2. 23:00:00;;7,950;7,950;
20.2. 00:00:00;;4,920;4,920;-16,9
20.2. 01:00:00;;4,900;4,900;
20.2. 02:00:00;;4,200;4,200;
20.2. 03:00:00;;3,620;3,620;
20.2. 04:00:00;;3,470;3,470;
20.2. 05:00:00;;5,110;5,110;
20.2. 06:00:00;;3,170;3,170;
20.2. 07:00:00;5,980;;5,980;
20.2. 08:00:00;3,450;;3,450;
20.2. 09:00:00;3,480;;3,480;
20.2. 10:00:00;2,670;;2,670;
20.2. 11:00:00;2,240;;2,240;
20.2. 12:00:00;2,260;;2,260;
20.2. 13:00:00;4,420;;4,420;
20.2. 14:00:00;3,890;;3,890;
20.2. 15:00:00;3,580;;3,580;
20.2. 16:00:00;3,360;;3,360;
20.2. 17:00:00;2,340;;2,340;
20.2. 18:00:00;3,700;;3,700;
20.2. 19:00:00;2,900;;2,900;
20.2. 20:00:00;2,550;;2,550;
20.2. 21:00:00;3,090;;3,090;
20.2. 22:00:00;;3,950;3,950;
20.2. 23:00:00;;8,420;8,420;
21.2. 00:00:00;;6,360;6,360;-18,6
21.2. 01:00:00;;6,240;6,240;
21.2. 02:00:00;;4,340;4,340;
21.2. 03:00:00;;4,620;4,620;
21.2. 04:00:00;;4,000;4,000;
21.2. 05:00:00;;3,930;3,930;
21.2. 06:00:00;;5,320;5,320;
21.2. 07:00:00;5,420;;5,420;
21.2. 08:00:00;3,660;;3,660;
21.2. 09:00:00;3,610;;3,610;
21.2. 10:00:00;3,350;;3,350;
21.2. 11:00:00;2,930;;2,930;
21.2. 12:00:00;3,410;;3,410;
21.2. 13:00:00;3,150;;3,150;
21.2. 14:00:00;3,540;;3,540;
21.2. 15:00:00;3,920;;3,920;
21.2. 16:00:00;3,870;;3,870;
21.2. 17:00:00;5,030;;5,030;
21.2. 18:00:00;4,230;;4,230;
21.2. 19:00:00;2,980;;2,980;
21.2. 20:00:00;2,530;;2,530;
21.2. 21:00:00;2,600;;2,600;
21.2. 22:00:00;;3,900;3,900;
21.2. 23:00:00;;8,330;8,330;
22.2. 00:00:00;;7,220;7,220;-18,8
22.2. 01:00:00;;6,580;6,580;
22.2. 02:00:00;;5,720;5,720;
22.2. 03:00:00;;4,060;4,060;
22.2. 04:00:00;;3,260;3,260;
22.2. 05:00:00;;3,410;3,410;
22.2. 06:00:00;;5,180;5,180;
22.2. 07:00:00;6,750;;6,750;
22.2. 08:00:00;3,740;;3,740;
22.2. 09:00:00;3,050;;3,050;
22.2. 10:00:00;3,150;;3,150;
22.2. 11:00:00;3,250;;3,250;
22.2. 12:00:00;3,400;;3,400;
22.2. 13:00:00;2,810;;2,810;
22.2. 14:00:00;2,820;;2,820;
22.2. 15:00:00;3,360;;3,360;
22.2. 16:00:00;3,660;;3,660;
22.2. 17:00:00;3,180;;3,180;
22.2. 18:00:00;3,110;;3,110;
22.2. 19:00:00;3,550;;3,550;
22.2. 20:00:00;3,560;;3,560;
22.2. 21:00:00;3,060;;3,060;
22.2. 22:00:00;;2,860;2,860;
22.2. 23:00:00;;6,500;6,500;
23.2. 00:00:00;;6,220;6,220;-14,6
23.2. 01:00:00;;6,120;6,120;
23.2. 02:00:00;;4,150;4,150;
23.2. 03:00:00;;3,440;3,440;
23.2. 04:00:00;;2,590;2,590;
23.2. 05:00:00;;3,520;3,520;
23.2. 06:00:00;;3,450;3,450;
23.2. 07:00:00;4,030;;4,030;
23.2. 08:00:00;3,490;;3,490;
23.2. 09:00:00;3,640;;3,640;
23.2. 10:00:00;3,730;;3,730;
23.2. 11:00:00;3,620;;3,620;
23.2. 12:00:00;3,060;;3,060;
23.2. 13:00:00;3,050;;3,050;
23.2. 14:00:00;5,510;;5,510;
23.2. 15:00:00;3,830;;3,830;
23.2. 16:00:00;2,930;;2,930;
23.2. 17:00:00;2,970;;2,970;
23.2. 18:00:00;2,990;;2,990;
23.2. 19:00:00;3,240;;3,240;
23.2. 20:00:00;3,380;;3,380;
23.2. 21:00:00;3,280;;3,280;
23.2. 22:00:00;;3,480;3,480;
23.2. 23:00:00;;6,670;6,670;
24.2. 00:00:00;;4,940;4,940;-16,5
24.2. 01:00:00;;5,410;5,410;
24.2. 02:00:00;;3,250;3,250;
24.2. 03:00:00;;3,190;3,190;
24.2. 04:00:00;;3,450;3,450;
24.2. 05:00:00;;3,000;3,000;
24.2. 06:00:00;;3,980;3,980;
24.2. 07:00:00;4,590;;4,590;
24.2. 08:00:00;2,330;;2,330;
24.2. 09:00:00;3,050;;3,050;
24.2. 10:00:00;5,050;;5,050;
24.2. 11:00:00;5,980;;5,980;
24.2. 12:00:00;4,130;;4,130;
24.2. 13:00:00;2,570;;2,570;
24.2. 14:00:00;3,900;;3,900;
24.2. 15:00:00;2,590;;2,590;
24.2. 16:00:00;2,990;;2,990;
24.2. 17:00:00;2,600;;2,600;
24.2. 18:00:00;3,780;;3,780;
24.2. 19:00:00;3,460;;3,460;
24.2. 20:00:00;3,450;;3,450;
24.2. 21:00:00;3,320;;3,320;
24.2. 22:00:00;;2,900;2,900;
