Time period;Average power, day;Average power, night;Average power;Temperature
28.1. 12:00:00;1,330;;1,330;
28.1. 13:00:00;1,630;;1,630;
28.1. 14:00:00;2,530;;2,530;
28.1. 15:00:00;2,350;;2,350;
28.1. 16:00:00;2,400;;2,400;
28.1. 17:00:00;2,250;;2,250;
28.1. 18:00:00;2,010;;2,010;
28.1. 19:00:00;2,060;;2,060;
28.1. 20:00:00;1,710;;1,710;
28.1. 21:00:00;1,750;;1,750;
28.1. 22:00:00;;1,620;1,620;
28.1. 23:00:00;;1,530;1,530;
29.1. 00:00:00;;1,260;1,260;0,6
29.1. 01:00:00;;1,240;1,240;
29.1. 02:00:00;;2,550;2,550;
29.1. 03:00:00;;5,040;5,040;
29.1. 04:00:00;;3,820;3,820;
29.1. 05:00:00;;1,730;1,730;
29.1. 06:00:00;;2,170;2,170;
29.1. 07:00:00;1,580;;1,580;
29.1. 08:00:00;1,470;;1,470;
29.1. 09:00:00;1,340;;1,340;
29.1. 10:00:00;1,400;;1,400;
29.1. 11:00:00;1,390;;1,390;
29.1. 12:00:00;1,390;;1,390;
29.1. 13:00:00;1,710;;1,710;
29.1. 14:00:00;2,420;;2,420;
29.1. 15:00:00;2,320;;2,320;
29.1. 16:00:00;2,910;;2,910;
29.1. 17:00:00;2,380;;2,380;
29.1. 18:00:00;1,980;;1,980;
29.1. 19:00:00;3,120;;3,120;
29.1. 20:00:00;2,760;;2,760;
29.1. 21:00:00;1,720;;1,720;
29.1. 22:00:00;;1,600;1,600;
29.1. 23:00:00;;1,600;1,600;
30.1. 00:00:00;;1,300;1,300;0,2
30.1. 01:00:00;;1,540;1,540;
30.1. 02:00:00;;2,800;2,800;
30.1. 03:00:00;;4,900;4,900;
30.1. 04:00:00;;2,830;2,830;
30.1. 05:00:00;;2,040;2,040;
30.1. 06:00:00;;2,080;2,080;
30.1. 07:00:00;1,690;;1,690;
30.1. 08:00:00;1,330;;1,330;
30.1. 09:00:00;1,410;;1,410;
30.1. 10:00:00;1,290;;1,290;
30.1. 11:00:00;1,320;;1,320;
30.1. 12:00:00;1,170;;1,170;
30.1. 13:00:00;1,800;;1,800;
30.1. 14:00:00;2,330;;2,330;
30.1. 15:00:00;2,080;;2,080;
30.1. 16:00:00;2,660;;2,660;
30.1. 17:00:00;2,370;;2,370;
30.1. 18:00:00;1,680;;1,680;
30.1. 19:00:00;2,530;;2,530;
30.1. 20:00:00;2,140;;2,140;
30.1. 21:00:00;1,690;;1,690;
30.1. 22:00:00;;2,010;2,010;
30.1. 23:00:00;;1,800;1,800;
31.1. 00:00:00;;1,400;1,400;-0,3
31.1. 01:00:00;;1,320;1,320;
31.1. 02:00:00;;2,350;2,350;
31.1. 03:00:00;;5,040;5,040;
31.1. 04:00:00;;4,560;4,560;
31.1. 05:00:00;;2,640;2,640;
31.1. 06:00:00;;2,140;2,140;
31.1. 07:00:00;1,710;;1,710;
31.1. 08:00:00;1,610;;1,610;
31.1. 09:00:00;1,660;;1,660;
31.1. 10:00:00;1,570;;1,570;
31.1. 11:00:00;1,710;;1,710;
31.1. 12:00:00;1,880;;1,880;
31.1. 13:00:00;2,000;;2,000;
31.1. 14:00:00;2,480;;2,480;
31.1. 15:00:00;2,660;;2,660;
31.1. 16:00:00;3,590;;3,590;
31.1. 17:00:00;3,190;;3,190;
31.1. 18:00:00;1,600;;1,600;
31.1. 19:00:00;2,450;;2,450;
31.1. 20:00:00;1,860;;1,860;
31.1. 21:00:00;1,990;;1,990;
31.1. 22:00:00;;1,650;1,650;
31.1. 23:00:00;;1,700;1,700;
1.2. 00:00:00;;1,400;1,400;0,6
1.2. 01:00:00;;1,340;1,340;
1.2. 02:00:00;;1,740;1,740;
1.2. 03:00:00;;4,700;4,700;
1.2. 04:00:00;;4,620;4,620;
1.2. 05:00:00;;3,460;3,460;
1.2. 06:00:00;;1,810;1,810;
1.2. 07:00:00;1,500;;1,500;
1.2. 08:00:00;1,860;;1,860;
1.2. 09:00:00;1,450;;1,450;
1.2. 10:00:00;2,110;;2,110;
1.2. 11:00:00;2,180;;2,180;
1.2. 12:00:00;1,170;;1,170;
1.2. 13:00:00;1,730;;1,730;
1.2. 14:00:00;1,750;;1,750;
1.2. 15:00:00;1,700;;1,700;
1.2. 16:00:00;3,040;;3,040;
1.2. 17:00:00;3,010;;3,010;
1.2. 18:00:00;6,590;;6,590;
1.2. 19:00:00;5,250;;5,250;
1.2. 20:00:00;2,130;;2,130;
1.2. 21:00:00;1,780;;1,780;
1.2. 22:00:00;;1,600;1,600;
1.2. 23:00:00;;1,620;1,620;
2.2. 00:00:00;;1,180;1,180;2,1
2.2. 01:00:00;;1,160;1,160;
2.2. 02:00:00;;1,670;1,670;
2.2. 03:00:00;;4,440;4,440;
2.2. 04:00:00;;4,390;4,390;
2.2. 05:00:00;;3,740;3,740;
2.2. 06:00:00;;1,840;1,840;
2.2. 07:00:00;1,140;;1,140;
2.2. 08:00:00;1,260;;1,260;
2.2. 09:00:00;1,410;;1,410;
2.2. 10:00:00;2,300;;2,300;
2.2. 11:00:00;1,900;;1,900;
2.2. 12:00:00;2,180;;2,180;
2.2. 13:00:00;1,470;;1,470;
2.2. 14:00:00;1,400;;1,400;
2.2. 15:00:00;1,610;;1,610;
2.2. 16:00:00;2,180;;2,180;
2.2. 17:00:00;1,980;;1,980;
2.2. 18:00:00;3,070;;3,070;
2.2. 19:00:00;2,020;;2,020;
2.2. 20:00:00;2,800;;2,800;
2.2. 21:00:00;1,840;;1,840;
2.2. 22:00:00;;1,630;1,630;
2.2. 23:00:00;;1,600;1,600;
3.2. 00:00:00;;1,210;1,210;-1,8
3.2. 01:00:00;;1,170;1,170;
3.2. 02:00:00;;2,050;2,050;
3.2. 03:00:00;;4,430;4,430;
3.2. 04:00:00;;4,260;4,260;
3.2. 05:00:00;;3,000;3,000;
3.2. 06:00:00;;2,060;2,060;
3.2. 07:00:00;1,590;;1,590;
3.2. 08:00:00;1,630;;1,630;
3.2. 09:00:00;1,570;;1,570;
3.2. 10:00:00;1,550;;1,550;
3.2. 11:00:00;1,450;;1,450;
3.2. 12:00:00;1,670;;1,670;
3.2. 13:00:00;1,770;;1,770;
3.2. 14:00:00;2,170;;2,170;
3.2. 15:00:00;2,230;;2,230;
3.2. 16:00:00;2,600;;2,600;
3.2. 17:00:00;2,610;;2,610;
3.2. 18:00:00;2,000;;2,000;
3.2. 19:00:00;2,360;;2,360;
3.2. 20:00:00;2,000;;2,000;
3.2. 21:00:00;1,930;;1,930;
3.2. 22:00:00;;1,710;1,710;
3.2. 23:00:00;;1,690;1,690;
4.2. 00:00:00;;1,340;1,340;-5,6
4.2. 01:00:00;;1,310;1,310;
4.2. 02:00:00;;2,360;2,360;
4.2. 03:00:00;;5,020;5,020;
4.2. 04:00:00;;4,490;4,490;
4.2. 05:00:00;;3,260;3,260;
4.2. 06:00:00;;3,120;3,120;
4.2. 07:00:00;3,090;;3,090;
4.2. 08:00:00;2,290;;2,290;
4.2. 09:00:00;1,810;;1,810;
4.2. 10:00:00;1,900;;1,900;
4.2. 11:00:00;1,760;;1,760;
4.2. 12:00:00;1,610;;1,610;
4.2. 13:00:00;1,510;;1,510;
4.2. 14:00:00;2,600;;2,600;
4.2. 15:00:00;2,560;;2,560;
4.2. 16:00:00;2,750;;2,750;
4.2. 17:00:00;2,530;;2,530;
4.2. 18:00:00;2,030;;2,030;
4.2. 19:00:00;2,890;;2,890;
4.2. 20:00:00;2,310;;2,310;
4.2. 21:00:00;2,040;;2,040;
4.2. 22:00:00;;1,980;1,980;
4.2. 23:00:00;;2,100;2,100;
5.2. 00:00:00;;1,780;1,780;-1,9
5.2. 01:00:00;;1,860;1,860;
5.2. 02:00:00;;3,310;3,310;
5.2. 03:00:00;;7,320;7,320;
5.2. 04:00:00;;6,220;6,220;
5.2. 05:00:00;;4,530;4,530;
5.2. 06:00:00;;3,330;3,330;
5.2. 07:00:00;2,190;;2,190;
5.2. 08:00:00;1,650;;1,650;
5.2. 09:00:00;1,630;;1,630;
5.2. 10:00:00;1,540;;1,540;
5.2. 11:00:00;1,570;;1,570;
5.2. 12:00:00;1,590;;1,590;
5.2. 13:00:00;2,050;;2,050;
5.2. 14:00:00;2,360;;2,360;
5.2. 15:00:00;2,710;;2,710;
5.2. 16:00:00;3,020;;3,020;
5.2. 17:00:00;2,470;;2,470;
5.2. 18:00:00;1,880;;1,880;
5.2. 19:00:00;2,450;;2,450;
5.2. 20:00:00;1,840;;1,840;
5.2. 21:00:00;1,940;;1,940;
5.2. 22:00:00;;1,740;1,740;
5.2. 23:00:00;;1,640;1,640;
6.2. 00:00:00;;1,350;1,350;-5,3
6.2. 01:00:00;;1,610;1,610;
6.2. 02:00:00;;2,880;2,880;
6.2. 03:00:00;;5,490;5,490;
6.2. 04:00:00;;4,840;4,840;
6.2. 05:00:00;;2,560;2,560;
6.2. 06:00:00;;2,580;2,580;
6.2. 07:00:00;2,520;;2,520;
6.2. 08:00:00;1,780;;1,780;
6.2. 09:00:00;1,770;;1,770;
6.2. 10:00:00;1,790;;1,790;
6.2. 11:00:00;1,780;;1,780;
6.2. 12:00:00;1,830;;1,830;
6.2. 13:00:00;2,300;;2,300;
6.2. 14:00:00;2,670;;2,670;
6.2. 15:00:00;2,750;;2,750;
6.2. 16:00:00;4,220;;4,220;
6.2. 17:00:00;3,080;;3,080;
6.2. 18:00:00;2,360;;2,360;
6.2. 19:00:00;3,450;;3,450;
6.2. 20:00:00;3,020;;3,020;
6.2. 21:00:00;1,960;;1,960;
6.2. 22:00:00;;1,900;1,900;
6.2. 23:00:00;;2,030;2,030;
7.2. 00:00:00;;1,480;1,480;-4,5
7.2. 01:00:00;;1,630;1,630;
7.2. 02:00:00;;2,830;2,830;
7.2. 03:00:00;;6,850;6,850;
7.2. 04:00:00;;5,720;5,720;
7.2. 05:00:00;;4,660;4,660;
7.2. 06:00:00;;3,320;3,320;
7.2. 07:00:00;2,530;;2,530;
7.2. 08:00:00;1,790;;1,790;
7.2. 09:00:00;1,740;;1,740;
7.2. 10:00:00;1,710;;1,710;
7.2. 11:00:00;1,690;;1,690;
7.2. 12:00:00;2,000;;2,000;
7.2. 13:00:00;2,440;;2,440;
7.2. 14:00:00;2,740;;2,740;
7.2. 15:00:00;4,330;;4,330;
7.2. 16:00:00;3,100;;3,100;
7.2. 17:00:00;2,760;;2,760;
7.2. 18:00:00;2,110;;2,110;
7.2. 19:00:00;2,360;;2,360;
7.2. 20:00:00;1,760;;1,760;
7.2. 21:00:00;1,650;;1,650;
7.2. 22:00:00;;1,640;1,640;
7.2. 23:00:00;;1,620;1,620;
8.2. 00:00:00;;1,110;1,110;
8.2. 01:00:00;;1,180;1,180;
8.2. 02:00:00;;1,940;1,940;
8.2. 03:00:00;;4,660;4,660;
8.2. 04:00:00;;4,450;4,450;
8.2. 05:00:00;;2,190;2,190;
8.2. 06:00:00;;1,670;1,670;
8.2. 07:00:00;1,250;;1,250;
8.2. 08:00:00;1,600;;1,600;
8.2. 09:00:00;1,610;;1,610;
8.2. 10:00:00;2,450;;2,450;
8.2. 11:00:00;2,940;;2,940;
8.2. 12:00:00;1,890;;1,890;
8.2. 13:00:00;1,780;;1,780;
8.2. 14:00:00;2,720;;2,720;
8.2. 15:00:00;2,520;;2,520;
8.2. 16:00:00;2,060;;2,060;
8.2. 17:00:00;3,080;;3,080;
8.2. 18:00:00;3,440;;3,440;
8.2. 19:00:00;1,750;;1,750;
8.2. 20:00:00;1,890;;1,890;
8.2. 21:00:00;1,540;;1,540;
8.2. 22:00:00;;1,880;1,880;
8.2. 23:00:00;;1,660;1,660;
9.2. 00:00:00;;1,140;1,140;2,4
9.2. 01:00:00;;1,050;1,050;
9.2. 02:00:00;;1,780;1,780;
9.2. 03:00:00;;4,300;4,300;
9.2. 04:00:00;;4,280;4,280;
9.2. 05:00:00;;4,080;4,080;
9.2. 06:00:00;;3,150;3,150;
9.2. 07:00:00;1,280;;1,280;
9.2. 08:00:00;1,380;;1,380;
9.2. 09:00:00;1,340;;1,340;
9.2. 10:00:00;1,700;;1,700;
9.2. 11:00:00;1,510;;1,510;
9.2. 12:00:00;1,690;;1,690;
9.2. 13:00:00;1,450;;1,450;
9.2. 14:00:00;1,860;;1,860;
9.2. 15:00:00;1,870;;1,870;
9.2. 16:00:00;3,720;;3,720;
9.2. 17:00:00;3,150;;3,150;
9.2. 18:00:00;3,110;;3,110;
9.2. 19:00:00;4,300;;4,300;
9.2. 20:00:00;7,200;;7,200;
9.2. 21:00:00;2,600;;2,600;
9.2. 22:00:00;;1,210;1,210;
9.2. 23:00:00;;1,430;1,430;
10.2. 00:00:00;;1,040;1,040;3,6
10.2. 01:00:00;;1,160;1,160;
10.2. 02:00:00;;1,970;1,970;
10.2. 03:00:00;;4,490;4,490;
10.2. 04:00:00;;4,020;4,020;
10.2. 05:00:00;;3,530;3,530;
10.2. 06:00:00;;1,660;1,660;
10.2. 07:00:00;1,250;;1,250;
10.2. 08:00:00;1,030;;1,030;
10.2. 09:00:00;1,000;;1,000;
10.2. 10:00:00;0,960;;0,960;
10.2. 11:00:00;0,970;;0,970;
10.2. 12:00:00;1,030;;1,030;
10.2. 13:00:00;1,140;;1,140;
10.2. 14:00:00;1,880;;1,880;
10.2. 15:00:00;1,930;;1,930;
10.2. 16:00:00;3,060;;3,060;
10.2. 17:00:00;1,880;;1,880;
10.2. 18:00:00;1,330;;1,330;
10.2. 19:00:00;1,580;;1,580;
10.2. 20:00:00;1,910;;1,910;
10.2. 21:00:00;1,630;;1,630;
10.2. 22:00:00;;1,290;1,290;
10.2. 23:00:00;;1,340;1,340;
11.2. 00:00:00;;0,990;0,990;1,6
11.2. 01:00:00;;0,990;0,990;
11.2. 02:00:00;;1,990;1,990;
11.2. 03:00:00;;4,730;4,730;
11.2. 04:00:00;;4,060;4,060;
11.2. 05:00:00;;1,470;1,470;
11.2. 06:00:00;;1,630;1,630;
11.2. 07:00:00;1,230;;1,230;
11.2. 08:00:00;2,040;;2,040;
11.2. 09:00:00;1,250;;1,250;
11.2. 10:00:00;1,190;;1,190;
11.2. 11:00:00;1,130;;1,130;
11.2. 12:00:00;1,050;;1,050;
11.2. 13:00:00;1,060;;1,060;
11.2. 14:00:00;2,030;;2,030;
11.2. 15:00:00;2,370;;2,370;
11.2. 16:00:00;2,310;;2,310;
11.2. 17:00:00;2,200;;2,200;
11.2. 18:00:00;1,640;;1,640;
11.2. 19:00:00;2,350;;2,350;
11.2. 20:00:00;1,970;;1,970;
11.2. 21:00:00;1,580;;1,580;
11.2. 22:00:00;;1,480;1,480;
11.2. 23:00:00;;1,760;1,760;
12.2. 00:00:00;;1,080;1,080;1,6
12.2. 01:00:00;;1,090;1,090;
12.2. 02:00:00;;2,290;2,290;
12.2. 03:00:00;;5,260;5,260;
12.2. 04:00:00;;4,140;4,140;
12.2. 05:00:00;;3,630;3,630;
12.2. 06:00:00;;2,920;2,920;
12.2. 07:00:00;1,990;;1,990;
12.2. 08:00:00;1,090;;1,090;
12.2. 09:00:00;1,060;;1,060;
12.2. 10:00:00;1,050;;1,050;
12.2. 11:00:00;1,050;;1,050;
12.2. 12:00:00;1,070;;1,070;
12.2. 13:00:00;1,460;;1,460;
12.2. 14:00:00;1,710;;1,710;
12.2. 15:00:00;1,870;;1,870;
12.2. 16:00:00;2,680;;2,680;
12.2. 17:00:00;1,960;;1,960;
12.2. 18:00:00;1,760;;1,760;
12.2. 19:00:00;2,670;;2,670;
12.2. 20:00:00;2,650;;2,650;
12.2. 21:00:00;1,380;;1,380;
12.2. 22:00:00;;1,360;1,360;
12.2. 23:00:00;;1,340;1,340;
13.2. 00:00:00;;1,040;1,040;0,3
13.2. 01:00:00;;1,210;1,210;
13.2. 02:00:00;;2,330;2,330;
13.2. 03:00:00;;5,230;5,230;
13.2. 04:00:00;;4,150;4,150;
13.2. 05:00:00;;2,680;2,680;
13.2. 06:00:00;;1,920;1,920;
13.2. 07:00:00;1,680;;1,680;
13.2. 08:00:00;1,150;;1,150;
13.2. 09:00:00;1,120;;1,120;
13.2. 10:00:00;1,160;;1,160;
13.2. 11:00:00;1,120;;1,120;
13.2. 12:00:00;1,060;;1,060;
13.2. 13:00:00;1,200;;1,200;
13.2. 14:00:00;2,050;;2,050;
13.2. 15:00:00;1,990;;1,990;
13.2. 16:00:00;2,620;;2,620;
13.2. 17:00:00;2,030;;2,030;
13.2. 18:00:00;1,470;;1,470;
13.2. 19:00:00;3,470;;3,470;
13.2. 20:00:00;2,110;;2,110;
13.2. 21:00:00;1,740;;1,740;
13.2. 22:00:00;;1,660;1,660;
13.2. 23:00:00;;1,790;1,790;
14.2. 00:00:00;;1,420;1,420;-1,4
14.2. 01:00:00;;1,610;1,610;
14.2. 02:00:00;;2,670;2,670;
14.2. 03:00:00;;5,800;5,800;
14.2. 04:00:00;;4,310;4,310;
14.2. 05:00:00;;2,750;2,750;
14.2. 06:00:00;;2,540;2,540;
14.2. 07:00:00;2,920;;2,920;
14.2. 08:00:00;1,370;;1,370;
14.2. 09:00:00;1,390;;1,390;
14.2. 10:00:00;1,310;;1,310;
14.2. 11:00:00;1,340;;1,340;
14.2. 12:00:00;1,610;;1,610;
14.2. 13:00:00;1,970;;1,970;
14.2. 14:00:00;2,270;;2,270;
14.2. 15:00:00;2,060;;2,060;
14.2. 16:00:00;2,420;;2,420;
14.2. 17:00:00;2,300;;2,300;
14.2. 18:00:00;1,630;;1,630;
14.2. 19:00:00;2,750;;2,750;
14.2. 20:00:00;2,470;;2,470;
14.2. 21:00:00;2,630;;2,630;
14.2. 22:00:00;;1,740;1,740;
14.2. 23:00:00;;1,540;1,540;
15.2. 00:00:00;;1,350;1,350;0,2
15.2. 01:00:00;;1,410;1,410;
15.2. 02:00:00;;2,320;2,320;
15.2. 03:00:00;;5,250;5,250;
15.2. 04:00:00;;4,480;4,480;
15.2. 05:00:00;;2,020;2,020;
15.2. 06:00:00;;1,640;1,640;
15.2. 07:00:00;1,300;;1,300;
15.2. 08:00:00;1,890;;1,890;
15.2. 09:00:00;1,660;;1,660;
15.2. 10:00:00;1,560;;1,560;
15.2. 11:00:00;1,270;;1,270;
15.2. 12:00:00;1,110;;1,110;
15.2. 13:00:00;1,380;;1,380;
15.2. 14:00:00;1,650;;1,650;
15.2. 15:00:00;1,690;;1,690;
15.2. 16:00:00;2,080;;2,080;
15.2. 17:00:00;2,070;;2,070;
15.2. 18:00:00;1,430;;1,430;
15.2. 19:00:00;4,440;;4,440;
15.2. 20:00:00;5,490;;5,490;
15.2. 21:00:00;1,340;;1,340;
15.2. 22:00:00;;1,130;1,130;
15.2. 23:00:00;;1,580;1,580;
16.2. 00:00:00;;1,010;1,010;3,5
16.2. 01:00:00;;1,000;1,000;
16.2. 02:00:00;;1,770;1,770;
16.2. 03:00:00;;3,960;3,960;
16.2. 04:00:00;;4,250;4,250;
16.2. 05:00:00;;3,480;3,480;
16.2. 06:00:00;;2,940;2,940;
16.2. 07:00:00;1,180;;1,180;
16.2. 08:00:00;2,070;;2,070;
16.2. 09:00:00;1,560;;1,560;
16.2. 10:00:00;1,910;;1,910;
16.2. 11:00:00;1,780;;1,780;
16.2. 12:00:00;1,360;;1,360;
16.2. 13:00:00;2,280;;2,280;
16.2. 14:00:00;1,260;;1,260;
16.2. 15:00:00;1,550;;1,550;
16.2. 16:00:00;1,890;;1,890;
16.2. 17:00:00;2,000;;2,000;
16.2. 18:00:00;2,060;;2,060;
16.2. 19:00:00;1,530;;1,530;
16.2. 20:00:00;2,380;;2,380;
16.2. 21:00:00;1,330;;1,330;
16.2. 22:00:00;;1,580;1,580;
16.2. 23:00:00;;1,020;1,020;
17.2. 00:00:00;;0,930;0,930;4,3
17.2. 01:00:00;;0,930;0,930;
17.2. 02:00:00;;1,930;1,930;
17.2. 03:00:00;;4,160;4,160;
17.2. 04:00:00;;2,720;2,720;
17.2. 05:00:00;;1,420;1,420;
17.2. 06:00:00;;1,720;1,720;
17.2. 07:00:00;1,150;;1,150;
17.2. 08:00:00;1,120;;1,120;
17.2. 09:00:00;1,110;;1,110;
17.2. 10:00:00;1,140;;1,140;
17.2. 11:00:00;1,100;;1,100;
17.2. 12:00:00;1,270;;1,270;
17.2. 13:00:00;1,230;;1,230;
17.2. 14:00:00;1,700;;1,700;
17.2. 15:00:00;1,670;;1,670;
17.2. 16:00:00;1,970;;1,970;
17.2. 17:00:00;1,750;;1,750;
17.2. 18:00:00;1,250;;1,250;
17.2. 19:00:00;1,820;;1,820;
17.2. 20:00:00;1,820;;1,820;
17.2. 21:00:00;1,250;;1,250;
17.2. 22:00:00;;1,320;1,320;
17.2. 23:00:00;;1,100;1,100;
18.2. 00:00:00;;0,990;0,990;4,7
18.2. 01:00:00;;0,980;0,980;
18.2. 02:00:00;;1,790;1,790;
18.2. 03:00:00;;3,500;3,500;
18.2. 04:00:00;;1,730;1,730;
18.2. 05:00:00;;0,980;0,980;
18.2. 06:00:00;;1,480;1,480;
18.2. 07:00:00;1,100;;1,100;
18.2. 08:00:00;1,220;;1,220;
18.2. 09:00:00;1,280;;1,280;
18.2. 10:00:00;1,100;;1,100;
18.2. 11:00:00;1,100;;1,100;
18.2. 12:00:00;1,200;;1,200;
18.2. 13:00:00;1,870;;1,870;
18.2. 14:00:00;1,980;;1,980;
18.2. 15:00:00;1,630;;1,630;
18.2. 16:00:00;2,090;;2,090;
18.2. 17:00:00;2,570;;2,570;
18.2. 18:00:00;1,520;;1,520;
18.2. 19:00:00;1,370;;1,370;
18.2. 20:00:00;1,650;;1,650;
18.2. 21:00:00;1,270;;1,270;
18.2. 22:00:00;;1,360;1,360;
18.2. 23:00:00;;1,140;1,140;
19.2. 00:00:00;;0,970;0,970;2,1
19.2. 01:00:00;;0,960;0,960;
19.2. 02:00:00;;1,720;1,720;
19.2. 03:00:00;;4,400;4,400;
19.2. 04:00:00;;4,060;4,060;
19.2. 05:00:00;;3,330;3,330;
19.2. 06:00:00;;1,380;1,380;
19.2. 07:00:00;1,280;;1,280;
19.2. 08:00:00;1,220;;1,220;
19.2. 09:00:00;1,260;;1,260;
19.2. 10:00:00;1,230;;1,230;
19.2. 11:00:00;1,070;;1,070;
19.2. 12:00:00;1,010;;1,010;
19.2. 13:00:00;2,070;;2,070;
19.2. 14:00:00;1,330;;1,330;
19.2. 15:00:00;1,510;;1,510;
19.2. 16:00:00;2,260;;2,260;
19.2. 17:00:00;2,220;;2,220;
19.2. 18:00:00;1,750;;1,750;
19.2. 19:00:00;2,080;;2,080;
19.2. 20:00:00;1,940;;1,940;
19.2. 21:00:00;1,410;;1,410;
19.2. 22:00:00;;1,280;1,280;
19.2. 23:00:00;;1,230;1,230;
20.2. 00:00:00;;1,010;1,010;-2,1
20.2. 01:00:00;;1,090;1,090;
20.2. 02:00:00;;2,090;2,090;
20.2. 03:00:00;;4,980;4,980;
20.2. 04:00:00;;4,370;4,370;
20.2. 05:00:00;;2,580;2,580;
20.2. 06:00:00;;1,960;1,960;
20.2. 07:00:00;1,690;;1,690;
20.2. 08:00:00;1,420;;1,420;
20.2. 09:00:00;1,470;;1,470;
20.2. 10:00:00;1,330;;1,330;
20.2. 11:00:00;1,210;;1,210;
20.2. 12:00:00;1,360;;1,360;
20.2. 13:00:00;1,350;;1,350;
20.2. 14:00:00;2,200;;2,200;
20.2. 15:00:00;2,190;;2,190;
20.2. 16:00:00;2,310;;2,310;
20.2. 17:00:00;2,440;;2,440;
20.2. 18:00:00;3,680;;3,680;
20.2. 19:00:00;2,550;;2,550;
20.2. 20:00:00;2,030;;2,030;
20.2. 21:00:00;1,670;;1,670;
20.2. 22:00:00;;1,470;1,470;
20.2. 23:00:00;;1,550;1,550;
21.2. 00:00:00;;1,210;1,210;1,9
21.2. 01:00:00;;1,610;1,610;
21.2. 02:00:00;;2,520;2,520;
21.2. 03:00:00;;5,110;5,110;
21.2. 04:00:00;;4,340;4,340;
21.2. 05:00:00;;3,680;3,680;
21.2. 06:00:00;;2,030;2,030;
21.2. 07:00:00;1,470;;1,470;
21.2. 08:00:00;1,390;;1,390;
21.2. 09:00:00;1,450;;1,450;
21.2. 10:00:00;1,460;;1,460;
21.2. 11:00:00;1,270;;1,270;
21.2. 12:00:00;1,360;;1,360;
21.2. 13:00:00;1,280;;1,280;
21.2. 14:00:00;1,830;;1,830;
21.2. 15:00:00;2,090;;2,090;
21.2. 16:00:00;2,530;;2,530;
21.2. 17:00:00;1,870;;1,870;
21.2. 18:00:00;1,160;;1,160;
21.2. 19:00:00;1,570;;1,570;
21.2. 20:00:00;1,240;;1,240;
21.2. 21:00:00;1,930;;1,930;
21.2. 22:00:00;;2,380;2,380;
21.2. 23:00:00;;1,380;1,380;
22.2. 00:00:00;;1,070;1,070;3
22.2. 01:00:00;;1,020;1,020;
22.2. 02:00:00;;1,810;1,810;
22.2. 03:00:00;;5,050;5,050;
22.2. 04:00:00;;3,600;3,600;
22.2. 05:00:00;;1,850;1,850;
22.2. 06:00:00;;1,370;1,370;
22.2. 07:00:00;1,720;;1,720;
22.2. 08:00:00;1,450;;1,450;
22.2. 09:00:00;1,250;;1,250;
22.2. 10:00:00;1,620;;1,620;
22.2. 11:00:00;1,320;;1,320;
22.2. 12:00:00;1,280;;1,280;
22.2. 13:00:00;1,080;;1,080;
22.2. 14:00:00;1,150;;1,150;
22.2. 15:00:00;1,760;;1,760;
22.2. 16:00:00;3,770;;3,770;
22.2. 17:00:00;2,650;;2,650;
22.2. 18:00:00;2,430;;2,430;
22.2. 19:00:00;2,050;;2,050;
22.2. 20:00:00;1,640;;1,640;
22.2. 21:00:00;1,500;;1,500;
22.2. 22:00:00;;1,550;1,550;
22.2. 23:00:00;;1,320;1,320;
23.2. 00:00:00;;1,070;1,070;1,8
23.2. 01:00:00;;1,020;1,020;
23.2. 02:00:00;;1,510;1,510;
23.2. 03:00:00;;4,340;4,340;
23.2. 04:00:00;;4,260;4,260;
23.2. 05:00:00;;3,820;3,820;
23.2. 06:00:00;;1,530;1,530;
23.2. 07:00:00;1,030;;1,030;
23.2. 08:00:00;1,040;;1,040;
23.2. 09:00:00;1,510;;1,510;
23.2. 10:00:00;1,450;;1,450;
23.2. 11:00:00;1,370;;1,370;
23.2. 12:00:00;1,310;;1,310;
23.2. 13:00:00;1,320;;1,320;
23.2. 14:00:00;1,460;;1,460;
23.2. 15:00:00;1,130;;1,130;
23.2. 16:00:00;1,650;;1,650;
23.2. 17:00:00;1,690;;1,690;
23.2. 18:00:00;0,980;;0,980;
23.2. 19:00:00;1,300;;1,300;
23.2. 20:00:00;1,700;;1,700;
23.2. 21:00:00;1,580;;1,580;
23.2. 22:00:00;;1,830;1,830;
23.2. 23:00:00;;1,570;1,570;
24.2. 00:00:00;;1,010;1,010;0,3
24.2. 01:00:00;;1,020;1,020;
24.2. 02:00:00;;2,140;2,140;
24.2. 03:00:00;;4,640;4,640;
24.2. 04:00:00;;2,060;2,060;
24.2. 05:00:00;;1,440;1,440;
24.2. 06:00:00;;1,750;1,750;
24.2. 07:00:00;1,450;;1,450;
24.2. 08:00:00;1,080;;1,080;
24.2. 09:00:00;1,100;;1,100;
24.2. 10:00:00;1,100;;1,100;
24.2. 11:00:00;1,090;;1,090;
24.2. 12:00:00;1,040;;1,040;
24.2. 13:00:00;1,040;;1,040;
24.2. 14:00:00;1,600;;1,600;
24.2. 15:00:00;1,350;;1,350;
24.2. 16:00:00;1,900;;1,900;
24.2. 17:00:00;1,740;;1,740;
24.2. 18:00:00;1,160;;1,160;
24.2. 19:00:00;1,500;;1,500;
24.2. 20:00:00;2,070;;2,070;
24.2. 21:00:00;1,970;;1,970;
24.2. 22:00:00;;1,790;1,790;
24.2. 23:00:00;;1,910;1,910;
25.2. 00:00:00;;1,500;1,500;-3,5
