Time period;Average power, day;Average power, night;Average power;Temperature
28.1. 11:00:00;1,980;;1,980;
28.1. 12:00:00;1,400;;1,400;
28.1. 13:00:00;2,030;;2,030;
28.1. 14:00:00;2,740;;2,740;
28.1. 15:00:00;2,780;;2,780;
28.1. 16:00:00;3,140;;3,140;
28.1. 17:00:00;2,210;;2,210;
28.1. 18:00:00;1,610;;1,610;
28.1. 19:00:00;2,220;;2,220;
28.1. 20:00:00;1,630;;1,630;
28.1. 21:00:00;1,950;;1,950;
28.1. 22:00:00;;1,630;1,630;
28.1. 23:00:00;;1,390;1,390;
29.1. 00:00:00;;1,830;1,830;-6,4
29.1. 01:00:00;;3,680;3,680;
29.1. 02:00:00;;6,160;6,160;
29.1. 03:00:00;;4,260;4,260;
29.1. 04:00:00;;2,960;2,960;
29.1. 05:00:00;;1,790;1,790;
29.1. 06:00:00;;2,170;2,170;
29.1. 07:00:00;1,960;;1,960;
29.1. 08:00:00;2,010;;2,010;
29.1. 09:00:00;1,670;;1,670;
29.1. 10:00:00;2,050;;2,050;
29.1. 11:00:00;2,190;;2,190;
29.1. 12:00:00;2,730;;2,730;
29.1. 13:00:00;3,060;;3,060;
29.1. 14:00:00;3,150;;3,150;
29.1. 15:00:00;2,330;;2,330;
29.1. 16:00:00;2,590;;2,590;
29.1. 17:00:00;3,380;;3,380;
29.1. 18:00:00;2,110;;2,110;
29.1. 19:00:00;2,560;;2,560;
29.1. 20:00:00;2,200;;2,200;
29.1. 21:00:00;1,930;;1,930;
29.1. 22:00:00;;1,830;1,830;
29.1. 23:00:00;;2,170;2,170;
30.1. 00:00:00;;1,660;1,660;-7,7
30.1. 01:00:00;;4,910;4,910;
30.1. 02:00:00;;6,100;6,100;
30.1. 03:00:00;;3,770;3,770;
30.1. 04:00:00;;3,090;3,090;
30.1. 05:00:00;;2,590;2,590;
30.1. 06:00:00;;2,350;2,350;
30.1. 07:00:00;2,210;;2,210;
30.1. 08:00:00;2,050;;2,050;
30.1. 09:00:00;2,150;;2,150;
30.1. 10:00:00;2,420;;2,420;
30.1. 11:00:00;2,840;;2,840;
30.1. 12:00:00;3,910;;3,910;
30.1. 13:00:00;2,560;;2,560;
30.1. 14:00:00;4,150;;4,150;
30.1. 15:00:00;3,600;;3,600;
30.1. 16:00:00;2,560;;2,560;
30.1. 17:00:00;2,640;;2,640;
30.1. 18:00:00;2,790;;2,790;
30.1. 19:00:00;1,930;;1,930;
30.1. 20:00:00;2,210;;2,210;
30.1. 21:00:00;2,800;;2,800;
30.1. 22:00:00;;2,230;2,230;
30.1. 23:00:00;;1,870;1,870;
31.1. 00:00:00;;2,090;2,090;-8,5
31.1. 01:00:00;;4,620;4,620;
31.1. 02:00:00;;8,150;8,150;
31.1. 03:00:00;;6,610;6,610;
31.1. 04:00:00;;3,650;3,650;
31.1. 05:00:00;;2,620;2,620;
31.1. 06:00:00;;1,750;1,750;
31.1. 07:00:00;2,050;;2,050;
31.1. 08:00:00;1,890;;1,890;
31.1. 09:00:00;2,110;;2,110;
31.1. 10:00:00;2,380;;2,380;
31.1. 11:00:00;3,160;;3,160;
31.1. 12:00:00;5,470;;5,470;
31.1. 13:00:00;4,200;;4,200;
31.1. 14:00:00;2,190;;2,190;
31.1. 15:00:00;4,000;;4,000;
31.1. 16:00:00;4,690;;4,690;
31.1. 17:00:00;2,730;;2,730;
31.1. 18:00:00;2,340;;2,340;
31.1. 19:00:00;1,930;;1,930;
31.1. 20:00:00;2,420;;2,420;
31.1. 21:00:00;2,640;;2,640;
31.1. 22:00:00;;2,350;2,350;
31.1. 23:00:00;;2,360;2,360;
1.2. 00:00:00;;2,360;2,360;-10,6
1.2. 01:00:00;;5,030;5,030;
1.2. 02:00:00;;8,780;8,780;
1.2. 03:00:00;;4,870;4,870;
1.2. 04:00:00;;3,160;3,160;
1.2. 05:00:00;;2,910;2,910;
1.2. 06:00:00;;3,020;3,020;
1.2. 07:00:00;2,540;;2,540;
1.2. 08:00:00;3,190;;3,190;
1.2. 09:00:00;2,780;;2,780;
1.2. 10:00:00;2,660;;2,660;
1.2. 11:00:00;3,190;;3,190;
1.2. 12:00:00;3,310;;3,310;
1.2. 13:00:00;3,930;;3,930;
1.2. 14:00:00;3,110;;3,110;
1.2. 15:00:00;3,530;;3,530;
1.2. 16:00:00;3,860;;3,860;
1.2. 17:00:00;3,500;;3,500;
1.2. 18:00:00;4,120;;4,120;
1.2. 19:00:00;2,410;;2,410;
1.2. 20:00:00;2,370;;2,370;
1.2. 21:00:00;2,350;;2,350;
1.2. 22:00:00;;1,920;1,920;
1.2. 23:00:00;;2,140;2,140;
2.2. 00:00:00;;2,170;2,170;-10,1
2.2. 01:00:00;;5,140;5,140;
2.2. 02:00:00;;8,580;8,580;
2.2. 03:00:00;;5,660;5,660;
2.2. 04:00:00;;2,970;2,970;
2.2. 05:00:00;;2,630;2,630;
2.2. 06:00:00;;2,510;2,510;
2.2. 07:00:00;2,190;;2,190;
2.2. 08:00:00;2,850;;2,850;
2.2. 09:00:00;2,560;;2,560;
2.2. 10:00:00;2,170;;2,170;
2.2. 11:00:00;3,110;;3,110;
2.2. 12:00:00;2,480;;2,480;
2.2. 13:00:00;2,330;;2,330;
2.2. 14:00:00;3,370;;3,370;
2.2. 15:00:00;3,770;;3,770;
2.2. 16:00:00;3,460;;3,460;
2.2. 17:00:00;2,830;;2,830;
2.2. 18:00:00;2,670;;2,670;
2.2. 19:00:00;2,490;;2,490;
2.2. 20:00:00;2,250;;2,250;
2.2. 21:00:00;2,170;;2,170;
2.2. 22:00:00;;1,600;1,600;
2.2. 23:00:00;;2,090;2,090;
3.2. 00:00:00;;1,950;1,950;-11,2
3.2. 01:00:00;;4,500;4,500;
3.2. 02:00:00;;8,590;8,590;
3.2. 03:00:00;;4,840;4,840;
3.2. 04:00:00;;3,180;3,180;
3.2. 05:00:00;;2,830;2,830;
3.2. 06:00:00;;2,930;2,930;
3.2. 07:00:00;2,400;;2,400;
3.2. 08:00:00;2,410;;2,410;
3.2. 09:00:00;2,070;;2,070;
3.2. 10:00:00;2,000;;2,000;
3.2. 11:00:00;2,390;;2,390;
3.2. 12:00:00;3,730;;3,730;
3.2. 13:00:00;2,540;;2,540;
3.2. 14:00:00;3,110;;3,110;
3.2. 15:00:00;3,530;;3,530;
3.2. 16:00:00;6,210;;6,210;
3.2. 17:00:00;4,260;;4,260;
3.2. 18:00:00;2,560;;2,560;
3.2. 19:00:00;2,550;;2,550;
3.2. 20:00:00;2,530;;2,530;
3.2. 21:00:00;2,310;;2,310;
3.2. 22:00:00;;1,950;1,950;
3.2. 23:00:00;;2,220;2,220;
4.2. 00:00:00;;2,170;2,170;-15
4.2. 01:00:00;;5,440;5,440;
4.2. 02:00:00;;8,680;8,680;
4.2. 03:00:00;;4,780;4,780;
4.2. 04:00:00;;5,210;5,210;
4.2. 05:00:00;;3,550;3,550;
4.2. 06:00:00;;3,390;3,390;
4.2. 07:00:00;2,830;;2,830;
4.2. 08:00:00;3,610;;3,610;
4.2. 09:00:00;2,720;;2,720;
4.2. 10:00:00;2,820;;2,820;
4.2. 11:00:00;2,780;;2,780;
4.2. 12:00:00;3,660;;3,660;
4.2. 13:00:00;3,400;;3,400;
4.2. 14:00:00;3,250;;3,250;
4.2. 15:00:00;3,330;;3,330;
4.2. 16:00:00;3,200;;3,200;
4.2. 17:00:00;2,990;;2,990;
4.2. 18:00:00;3,050;;3,050;
4.2. 19:00:00;2,820;;2,820;
4.2. 20:00:00;2,700;;2,700;
4.2. 21:00:00;2,530;;2,530;
4.2. 22:00:00;;2,210;2,210;
4.2. 23:00:00;;2,410;2,410;
5.2. 00:00:00;;1,960;1,960;-16,4
5.2. 01:00:00;;5,660;5,660;
5.2. 02:00:00;;7,670;7,670;
5.2. 03:00:00;;5,470;5,470;
5.2. 04:00:00;;5,790;5,790;
5.2. 05:00:00;;3,870;3,870;
5.2. 06:00:00;;3,250;3,250;
5.2. 07:00:00;2,900;;2,900;
5.2. 08:00:00;3,480;;3,480;
5.2. 09:00:00;5,390;;5,390;
5.2. 10:00:00;3,860;;3,860;
5.2. 11:00:00;2,590;;2,590;
5.2. 12:00:00;2,460;;2,460;
5.2. 13:00:00;3,390;;3,390;
5.2. 14:00:00;3,660;;3,660;
5.2. 15:00:00;3,390;;3,390;
5.2. 16:00:00;3,330;;3,330;
5.2. 17:00:00;2,870;;2,870;
5.2. 18:00:00;2,800;;2,800;
5.2. 19:00:00;3,190;;3,190;
5.2. 20:00:00;2,840;;2,840;
5.2. 21:00:00;2,730;;2,730;
5.2. 22:00:00;;3,470;3,470;
5.2. 23:00:00;;3,130;3,130;
6.2. 00:00:00;;2,680;2,680;-14,1
6.2. 01:00:00;;5,670;5,670;
6.2. 02:00:00;;9,010;9,010;
6.2. 03:00:00;;6,130;6,130;
6.2. 04:00:00;;5,830;5,830;
6.2. 05:00:00;;4,350;4,350;
6.2. 06:00:00;;3,090;3,090;
6.2. 07:00:00;2,960;;2,960;
6.2. 08:00:00;2,790;;2,790;
6.2. 09:00:00;4,300;;4,300;
6.2. 10:00:00;4,400;;4,400;
6.2. 11:00:00;3,350;;3,350;
6.2. 12:00:00;2,690;;2,690;
6.2. 13:00:00;3,620;;3,620;
6.2. 14:00:00;2,800;;2,800;
6.2. 15:00:00;3,230;;3,230;
6.2. 16:00:00;5,790;;5,790;
6.2. 17:00:00;4,210;;4,210;
6.2. 18:00:00;3,650;;3,650;
6.2. 19:00:00;3,360;;3,360;
6.2. 20:00:00;2,870;;2,870;
6.2. 21:00:00;2,340;;2,340;
6.2. 22:00:00;;2,300;2,300;
6.2. 23:00:00;;2,780;2,780;
7.2. 00:00:00;;2,500;2,500;-7,6
7.2. 01:00:00;;5,210;5,210;
7.2. 02:00:00;;8,990;8,990;
7.2. 03:00:00;;7,930;7,930;
7.2. 04:00:00;;5,700;5,700;
7.2. 05:00:00;;3,810;3,810;
7.2. 06:00:00;;2,620;2,620;
7.2. 07:00:00;2,480;;2,480;
7.2. 08:00:00;2,420;;2,420;
7.2. 09:00:00;2,540;;2,540;
7.2. 10:00:00;3,020;;3,020;
7.2. 11:00:00;3,700;;3,700;
7.2. 12:00:00;2,950;;2,950;
7.2. 13:00:00;3,080;;3,080;
7.2. 14:00:00;3,670;;3,670;
7.2. 15:00:00;3,090;;3,090;
7.2. 16:00:00;3,350;;3,350;
7.2. 17:00:00;2,670;;2,670;
7.2. 18:00:00;2,260;;2,260;
7.2. 19:00:00;3,030;;3,030;
7.2. 20:00:00;2,600;;2,600;
7.2. 21:00:00;2,530;;2,530;
7.2. 22:00:00;;1,870;1,870;
7.2. 23:00:00;;1,900;1,900;
8.2. 00:00:00;;1,970;1,970;-9
8.2. 01:00:00;;4,380;4,380;
8.2. 02:00:00;;7,960;7,960;
8.2. 03:00:00;;4,990;4,990;
8.2. 04:00:00;;3,210;3,210;
8.2. 05:00:00;;2,070;2,070;
8.2. 06:00:00;;1,940;1,940;
8.2. 07:00:00;2,160;;2,160;
8.2. 08:00:00;2,040;;2,040;
8.2. 09:00:00;2,080;;2,080;
8.2. 10:00:00;2,290;;2,290;
8.2. 11:00:00;2,120;;2,120;
8.2. 12:00:00;2,070;;2,070;
8.2. 13:00:00;2,650;;2,650;
8.2. 14:00:00;2,730;;2,730;
8.2. 15:00:00;3,280;;3,280;
8.2. 16:00:00;3,360;;3,360;
8.2. 17:00:00;2,680;;2,680;
8.2. 18:00:00;2,010;;2,010;
8.2. 19:00:00;2,270;;2,270;
8.2. 20:00:00;3,050;;3,050;
8.2. 21:00:00;2,640;;2,640;
8.2. 22:00:00;;2,060;2,060;
8.2. 23:00:00;;2,050;2,050;
9.2. 00:00:00;;1,810;1,810;-14,9
9.2. 01:00:00;;4,810;4,810;
9.2. 02:00:00;;8,870;8,870;
9.2. 03:00:00;;5,370;5,370;
9.2. 04:00:00;;3,330;3,330;
9.2. 05:00:00;;3,910;3,910;
9.2. 06:00:00;;4,290;4,290;
9.2. 07:00:00;4,320;;4,320;
9.2. 08:00:00;2,430;;2,430;
9.2. 09:00:00;2,410;;2,410;
9.2. 10:00:00;2,130;;2,130;
9.2. 11:00:00;2,260;;2,260;
9.2. 12:00:00;2,490;;2,490;
9.2. 13:00:00;2,500;;2,500;
9.2. 14:00:00;3,460;;3,460;
9.2. 15:00:00;2,970;;2,970;
9.2. 16:00:00;2,700;;2,700;
9.2. 17:00:00;2,940;;2,940;
9.2. 18:00:00;3,030;;3,030;
9.2. 19:00:00;2,640;;2,640;
9.2. 20:00:00;2,390;;2,390;
9.2. 21:00:00;2,410;;2,410;
9.2. 22:00:00;;2,530;2,530;
9.2. 23:00:00;;2,420;2,420;
10.2. 00:00:00;;2,480;2,480;-17,2
10.2. 01:00:00;;5,760;5,760;
10.2. 02:00:00;;6,290;6,290;
10.2. 03:00:00;;5,070;5,070;
10.2. 04:00:00;;5,590;5,590;
10.2. 05:00:00;;3,390;3,390;
10.2. 06:00:00;;3,290;3,290;
10.2. 07:00:00;3,770;;3,770;
10.2. 08:00:00;2,580;;2,580;
10.2. 09:00:00;2,440;;2,440;
10.2. 10:00:00;2,740;;2,740;
10.2. 11:00:00;2,500;;2,500;
10.2. 12:00:00;2,680;;2,680;
10.2. 13:00:00;3,590;;3,590;
10.2. 14:00:00;3,910;;3,910;
10.2. 15:00:00;3,420;;3,420;
10.2. 16:00:00;3,290;;3,290;
10.2. 17:00:00;2,900;;2,900;
10.2. 18:00:00;3,090;;3,090;
10.2. 19:00:00;3,080;;3,080;
10.2. 20:00:00;2,480;;2,480;
10.2. 21:00:00;2,190;;2,190;
10.2. 22:00:00;;2,280;2,280;
10.2. 23:00:00;;2,880;2,880;
11.2. 00:00:00;;2,450;2,450;-18,7
11.2. 01:00:00;;5,760;5,760;
11.2. 02:00:00;;7,980;7,980;
11.2. 03:00:00;;5,150;5,150;
11.2. 04:00:00;;5,720;5,720;
11.2. 05:00:00;;3,760;3,760;
11.2. 06:00:00;;2,820;2,820;
11.2. 07:00:00;2,910;;2,910;
11.2. 08:00:00;5,290;;5,290;
11.2. 09:00:00;2,080;;2,080;
11.2. 10:00:00;3,250;;3,250;
11.2. 11:00:00;4,030;;4,030;
11.2. 12:00:00;3,520;;3,520;
11.2. 13:00:00;4,000;;4,000;
11.2. 14:00:00;3,830;;3,830;
11.2. 15:00:00;3,260;;3,260;
11.2. 16:00:00;3,170;;3,170;
11.2. 17:00:00;3,210;;3,210;
11.2. 18:00:00;3,060;;3,060;
11.2. 19:00:00;2,770;;2,770;
11.2. 20:00:00;2,410;;2,410;
11.2. 21:00:00;2,420;;2,420;
11.2. 22:00:00;;2,360;2,360;
11.2. 23:00:00;;1,990;1,990;
12.2. 00:00:00;;2,420;2,420;-15,5
12.2. 01:00:00;;5,260;5,260;
12.2. 02:00:00;;8,200;8,200;
12.2. 03:00:00;;8,090;8,090;
12.2. 04:00:00;;5,870;5,870;
12.2. 05:00:00;;4,240;4,240;
12.2. 06:00:00;;3,300;3,300;
12.2. 07:00:00;2,910;;2,910;
12.2. 08:00:00;3,120;;3,120;
12.2. 09:00:00;2,640;;2,640;
12.2. 10:00:00;2,580;;2,580;
12.2. 11:00:00;3,010;;3,010;
12.2. 12:00:00;3,290;;3,290;
12.2. 13:00:00;3,270;;3,270;
12.2. 14:00:00;3,950;;3,950;
12.2. 15:00:00;2,900;;2,900;
12.2. 16:00:00;4,560;;4,560;
12.2. 17:00:00;4,170;;4,170;
12.2. 18:00:00;3,080;;3,080;
12.2. 19:00:00;2,760;;2,760;
12.2. 20:00:00;2,840;;2,840;
12.2. 21:00:00;2,510;;2,510;
12.2. 22:00:00;;2,070;2,070;
12.2. 23:00:00;;1,980;1,980;
13.2. 00:00:00;;2,050;2,050;-5,1
13.2. 01:00:00;;4,590;4,590;
13.2. 02:00:00;;5,760;5,760;
13.2. 03:00:00;;4,520;4,520;
13.2. 04:00:00;;4,580;4,580;
13.2. 05:00:00;;2,820;2,820;
13.2. 06:00:00;;2,910;2,910;
13.2. 07:00:00;1,750;;1,750;
13.2. 08:00:00;2,000;;2,000;
13.2. 09:00:00;3,010;;3,010;
13.2. 10:00:00;2,630;;2,630;
13.2. 11:00:00;1,780;;1,780;
13.2. 12:00:00;2,250;;2,250;
13.2. 13:00:00;1,770;;1,770;
13.2. 14:00:00;3,080;;3,080;
13.2. 15:00:00;2,460;;2,460;
13.2. 16:00:00;3,120;;3,120;
13.2. 17:00:00;2,480;;2,480;
13.2. 18:00:00;2,230;;2,230;
13.2. 19:00:00;2,260;;2,260;
13.2. 20:00:00;2,260;;2,260;
13.2. 21:00:00;2,390;;2,390;
13.2. 22:00:00;;2,060;2,060;
13.2. 23:00:00;;2,160;2,160;
14.2. 00:00:00;;1,840;1,840;-7,4
14.2. 01:00:00;;3,360;3,360;
14.2. 02:00:00;;6,640;6,640;
14.2. 03:00:00;;3,400;3,400;
14.2. 04:00:00;;2,850;2,850;
14.2. 05:00:00;;2,440;2,440;
14.2. 06:00:00;;2,520;2,520;
14.2. 07:00:00;2,100;;2,100;
14.2. 08:00:00;2,130;;2,130;
14.2. 09:00:00;2,530;;2,530;
14.2. 10:00:00;2,400;;2,400;
14.2. 11:00:00;2,650;;2,650;
14.2. 12:00:00;2,340;;2,340;
14.2. 13:00:00;3,100;;3,100;
14.2. 14:00:00;3,050;;3,050;
14.2. 15:00:00;2,390;;2,390;
14.2. 16:00:00;1,890;;1,890;
14.2. 17:00:00;1,860;;1,860;
14.2. 18:00:00;2,410;;2,410;
14.2. 19:00:00;2,130;;2,130;
14.2. 20:00:00;2,000;;2,000;
14.2. 21:00:00;2,640;;2,640;
14.2. 22:00:00;;2,280;2,280;
14.2. 23:00:00;;1,880;1,880;
15.2. 00:00:00;;2,010;2,010;-8,3
15.2. 01:00:00;;4,480;4,480;
15.2. 02:00:00;;8,170;8,170;
15.2. 03:00:00;;5,530;5,530;
15.2. 04:00:00;;3,760;3,760;
15.2. 05:00:00;;2,530;2,530;
15.2. 06:00:00;;2,500;2,500;
15.2. 07:00:00;2,420;;2,420;
15.2. 08:00:00;1,930;;1,930;
15.2. 09:00:00;2,150;;2,150;
15.2. 10:00:00;2,180;;2,180;
15.2. 11:00:00;3,280;;3,280;
15.2. 12:00:00;2,870;;2,870;
15.2. 13:00:00;2,700;;2,700;
15.2. 14:00:00;3,120;;3,120;
15.2. 15:00:00;2,280;;2,280;
15.2. 16:00:00;3,120;;3,120;
15.2. 17:00:00;2,700;;2,700;
15.2. 18:00:00;2,470;;2,470;
15.2. 19:00:00;2,020;;2,020;
15.2. 20:00:00;1,580;;1,580;
15.2. 21:00:00;1,780;;1,780;
15.2. 22:00:00;;1,860;1,860;
15.2. 23:00:00;;1,920;1,920;
16.2. 00:00:00;;1,600;1,600;-8,7
16.2. 01:00:00;;4,670;4,670;
16.2. 02:00:00;;8,480;8,480;
16.2. 03:00:00;;4,130;4,130;
16.2. 04:00:00;;2,860;2,860;
16.2. 05:00:00;;2,060;2,060;
16.2. 06:00:00;;2,150;2,150;
16.2. 07:00:00;2,250;;2,250;
16.2. 08:00:00;2,120;;2,120;
16.2. 09:00:00;1,960;;1,960;
16.2. 10:00:00;2,100;;2,100;
16.2. 11:00:00;3,840;;3,840;
16.2. 12:00:00;2,430;;2,430;
16.2. 13:00:00;2,430;;2,430;
16.2. 14:00:00;3,070;;3,070;
16.2. 15:00:00;1,910;;1,910;
16.2. 16:00:00;2,160;;2,160;
16.2. 17:00:00;2,630;;2,630;
16.2. 18:00:00;2,340;;2,340;
16.2. 19:00:00;1,970;;1,970;
16.2. 20:00:00;2,590;;2,590;
16.2. 21:00:00;2,320;;2,320;
16.2. 22:00:00;;1,990;1,990;
16.2. 23:00:00;;2,290;2,290;
17.2. 00:00:00;;2,350;2,350;-19,6
17.2. 01:00:00;;4,940;4,940;
17.2. 02:00:00;;9,000;9,000;
17.2. 03:00:00;;8,000;8,000;
17.2. 04:00:00;;4,260;4,260;
17.2. 05:00:00;;3,060;3,060;
17.2. 06:00:00;;3,110;3,110;
17.2. 07:00:00;2,850;;2,850;
17.2. 08:00:00;2,770;;2,770;
17.2. 09:00:00;2,800;;2,800;
17.2. 10:00:00;3,360;;3,360;
17.2. 11:00:00;3,230;;3,230;
17.2. 12:00:00;2,730;;2,730;
17.2. 13:00:00;3,410;;3,410;
17.2. 14:00:00;3,920;;3,920;
17.2. 15:00:00;2,860;;2,860;
17.2. 16:00:00;3,270;;3,270;
17.2. 17:00:00;4,450;;4,450;
17.2. 18:00:00;4,030;;4,030;
17.2. 19:00:00;3,210;;3,210;
17.2. 20:00:00;2,930;;2,930;
17.2. 21:00:00;2,970;;2,970;
17.2. 22:00:00;;2,550;2,550;
17.2. 23:00:00;;2,760;2,760;
18.2. 00:00:00;;2,920;2,920;-17,7
18.2. 01:00:00;;5,810;5,810;
18.2. 02:00:00;;6,940;6,940;
18.2. 03:00:00;;5,840;5,840;
18.2. 04:00:00;;6,010;6,010;
18.2. 05:00:00;;3,760;3,760;
18.2. 06:00:00;;3,340;3,340;
18.2. 07:00:00;3,030;;3,030;
18.2. 08:00:00;3,930;;3,930;
18.2. 09:00:00;3,460;;3,460;
18.2. 10:00:00;2,900;;2,900;
18.2. 11:00:00;2,980;;2,980;
18.2. 12:00:00;3,280;;3,280;
18.2. 13:00:00;3,410;;3,410;
18.2. 14:00:00;4,070;;4,070;
18.2. 15:00:00;3,250;;3,250;
18.2. 16:00:00;3,420;;3,420;
18.2. 17:00:00;4,190;;4,190;
18.2. 18:00:00;3,870;;3,870;
18.2. 19:00:00;3,000;;3,000;
18.2. 20:00:00;3,150;;3,150;
18.2. 21:00:00;2,590;;2,590;
18.2. 22:00:00;;2,320;2,320;
18.2. 23:00:00;;2,510;2,510;
19.2. 00:00:00;;2,090;2,090;-6,8
19.2. 01:00:00;;4,880;4,880;
19.2. 02:00:00;;7,710;7,710;
19.2. 03:00:00;;5,300;5,300;
19.2. 04:00:00;;4,280;4,280;
19.2. 05:00:00;;3,190;3,190;
19.2. 06:00:00;;2,740;2,740;
19.2. 07:00:00;2,420;;2,420;
19.2. 08:00:00;2,610;;2,610;
19.2. 09:00:00;2,050;;2,050;
19.2. 10:00:00;2,520;;2,520;
19.2. 11:00:00;2,160;;2,160;
19.2. 12:00:00;1,570;;1,570;
19.2. 13:00:00;2,760;;2,760;
19.2. 14:00:00;2,690;;2,690;
19.2. 15:00:00;2,380;;2,380;
19.2. 16:00:00;3,140;;3,140;
19.2. 17:00:00;2,290;;2,290;
19.2. 18:00:00;1,910;;1,910;
19.2. 19:00:00;2,390;;2,390;
19.2. 20:00:00;2,170;;2,170;
19.2. 21:00:00;1,880;;1,880;
19.2. 22:00:00;;2,230;2,230;
19.2. 23:00:00;;1,910;1,910;
20.2. 00:00:00;;1,850;1,850;-5
20.2. 01:00:00;;4,240;4,240;
20.2. 02:00:00;;6,250;6,250;
20.2. 03:00:00;;5,630;5,630;
20.2. 04:00:00;;3,940;3,940;
20.2. 05:00:00;;2,240;2,240;
20.2. 06:00:00;;2,170;2,170;
20.2. 07:00:00;1,720;;1,720;
20.2. 08:00:00;1,940;;1,940;
20.2. 09:00:00;3,340;;3,340;
20.2. 10:00:00;3,000;;3,000;
20.2. 11:00:00;2,040;;2,040;
20.2. 12:00:00;2,140;;2,140;
20.2. 13:00:00;1,990;;1,990;
20.2. 14:00:00;4,400;;4,400;
20.2. 15:00:00;2,170;;2,170;
20.2. 16:00:00;2,680;;2,680;
20.2. 17:00:00;3,260;;3,260;
20.2. 18:00:00;2,160;;2,160;
20.2. 19:00:00;2,060;;2,060;
20.2. 20:00:00;2,040;;2,040;
20.2. 21:00:00;2,400;;2,400;
20.2. 22:00:00;;1,690;1,690;
20.2. 23:00:00;;1,710;1,710;
21.2. 00:00:00;;1,610;1,610;-0,9
21.2. 01:00:00;;3,310;3,310;
21.2. 02:00:00;;5,950;5,950;
21.2. 03:00:00;;2,550;2,550;
21.2. 04:00:00;;2,770;2,770;
21.2. 05:00:00;;1,730;1,730;
21.2. 06:00:00;;1,710;1,710;
21.2. 07:00:00;1,620;;1,620;
21.2. 08:00:00;1,480;;1,480;
21.2. 09:00:00;1,790;;1,790;
21.2. 10:00:00;1,930;;1,930;
21.2. 11:00:00;1,470;;1,470;
21.2. 12:00:00;1,720;;1,720;
21.2. 13:00:00;2,590;;2,590;
21.2. 14:00:00;2,310;;2,310;
21.2. 15:00:00;2,670;;2,670;
21.2. 16:00:00;2,810;;2,810;
21.2. 17:00:00;1,700;;1,700;
21.2. 18:00:00;1,970;;1,970;
21.2. 19:00:00;2,450;;2,450;
21.2. 20:00:00;1,860;;1,860;
21.2. 21:00:00;2,050;;2,050;
21.2. 22:00:00;;2,490;2,490;
21.2. 23:00:00;;2,610;2,610;
22.2. 00:00:00;;1,700;1,700;-8,5
22.2. 01:00:00;;3,560;3,560;
22.2. 02:00:00;;6,680;6,680;
22.2. 03:00:00;;2,980;2,980;
22.2. 04:00:00;;2,560;2,560;
22.2. 05:00:00;;2,190;2,190;
22.2. 06:00:00;;2,460;2,460;
22.2. 07:00:00;1,970;;1,970;
22.2. 08:00:00;2,080;;2,080;
22.2. 09:00:00;2,400;;2,400;
22.2. 10:00:00;2,310;;2,310;
22.2. 11:00:00;2,680;;2,680;
22.2. 12:00:00;2,220;;2,220;
22.2. 13:00:00;2,380;;2,380;
22.2. 14:00:00;3,190;;3,190;
22.2. 15:00:00;3,350;;3,350;
22.2. 16:00:00;3,500;;3,500;
22.2. 17:00:00;3,360;;3,360;
22.2. 18:00:00;2,590;;2,590;
22.2. 19:00:00;1,960;;1,960;
22.2. 20:00:00;2,150;;2,150;
22.2. 21:00:00;2,490;;2,490;
22.2. 22:00:00;;2,080;2,080;
22.2. 23:00:00;;1,800;1,800;
23.2. 00:00:00;;2,090;2,090;-9,1
23.2. 01:00:00;;4,280;4,280;
23.2. 02:00:00;;6,780;6,780;
23.2. 03:00:00;;3,430;3,430;
23.2. 04:00:00;;3,000;3,000;
23.2. 05:00:00;;2,680;2,680;
23.2. 06:00:00;;2,620;2,620;
23.2. 07:00:00;2,080;;2,080;
23.2. 08:00:00;2,570;;2,570;
23.2. 09:00:00;3,650;;3,650;
23.2. 10:00:00;2,570;;2,570;
23.2. 11:00:00;4,480;;4,480;
23.2. 12:00:00;3,040;;3,040;
23.2. 13:00:00;3,030;;3,030;
23.2. 14:00:00;3,070;;3,070;
23.2. 15:00:00;2,910;;2,910;
23.2. 16:00:00;2,880;;2,880;
23.2. 17:00:00;3,400;;3,400;
23.2. 18:00:00;2,460;;2,460;
23.2. 19:00:00;2,610;;2,610;
23.2. 20:00:00;2,360;;2,360;
23.2. 21:00:00;2,060;;2,060;
23.2. 22:00:00;;2,310;2,310;
23.2. 23:00:00;;2,010;2,010;
24.2. 00:00:00;;1,970;1,970;-2,4
24.2. 01:00:00;;5,440;5,440;
24.2. 02:00:00;;8,630;8,630;
24.2. 03:00:00;;6,260;6,260;
24.2. 04:00:00;;3,350;3,350;
24.2. 05:00:00;;2,430;2,430;
24.2. 06:00:00;;2,560;2,560;
24.2. 07:00:00;3,730;;3,730;
24.2. 08:00:00;3,110;;3,110;
24.2. 09:00:00;2,040;;2,040;
24.2. 10:00:00;2,490;;2,490;
24.2. 11:00:00;2,330;;2,330;
24.2. 12:00:00;1,700;;1,700;
24.2. 13:00:00;2,380;;2,380;
24.2. 14:00:00;2,950;;2,950;
24.2. 15:00:00;2,080;;2,080;
24.2. 16:00:00;2,450;;2,450;
24.2. 17:00:00;1,900;;1,900;
24.2. 18:00:00;1,550;;1,550;
24.2. 19:00:00;2,190;;2,190;
24.2. 20:00:00;2,460;;2,460;
24.2. 21:00:00;2,600;;2,600;
24.2. 22:00:00;;2,080;2,080;
